filename,class_id,x_center,y_center,box_width,box_height
IMG_20180714_102730.jpg,1,0.41180555555555554,0.32083333333333336,0.14583333333333334,0.0375
IMG_20180714_102730.jpg,1,0.54375,0.31875,0.11527777777777778,0.05625
IMG_20180714_102730.jpg,1,0.8840277777777777,0.2796875,0.12083333333333333,0.042708333333333334
IMG_20180714_102730.jpg,1,0.7618055555555555,0.3109375,0.11805555555555555,0.07395833333333333
IMG_20180714_102730.jpg,1,0.8965277777777778,0.3072916666666667,0.14027777777777778,0.052083333333333336
IMG_20180714_102730.jpg,1,0.33611111111111114,0.47708333333333336,0.06666666666666667,0.03125
IMG_20180714_102730.jpg,1,0.25069444444444444,0.5166666666666667,0.11527777777777778,0.03958333333333333
IMG_20180714_102730.jpg,1,0.8909722222222223,0.6161458333333333,0.14305555555555555,0.03854166666666667
IMG_20180714_102730.jpg,1,0.8104166666666667,0.4942708333333333,0.14027777777777778,0.051041666666666666
IMG_20180714_102730.jpg,1,0.2708333333333333,0.34479166666666666,0.1388888888888889,0.014583333333333334
IMG_20180714_102730.jpg,1,0.04652777777777778,0.34322916666666664,0.07083333333333333,0.042708333333333334
IMG_20180714_102730.jpg,1,0.2326388888888889,0.32135416666666666,0.21805555555555556,0.036458333333333336
IMG_20180714_102644.jpg,1,0.4395833333333333,0.18072916666666666,0.06527777777777778,0.026041666666666668
IMG_20180714_102644.jpg,1,0.6381944444444444,0.11822916666666666,0.0875,0.028125
IMG_20180714_102644.jpg,1,0.6201388888888889,0.1625,0.11805555555555555,0.0375
IMG_20180714_102644.jpg,1,0.5958333333333333,0.19270833333333334,0.06944444444444445,0.022916666666666665
IMG_20180714_102644.jpg,1,0.6055555555555555,0.21354166666666666,0.08333333333333333,0.014583333333333334
IMG_20180714_102644.jpg,1,0.55,0.2921875,0.06111111111111111,0.034375
IMG_20180714_102644.jpg,1,0.6652777777777777,0.19583333333333333,0.06111111111111111,0.06458333333333334
IMG_20180714_102644.jpg,1,0.13819444444444445,0.29322916666666665,0.0625,0.040625
IMG_20180714_102644.jpg,1,0.04583333333333333,0.19947916666666668,0.03611111111111111,0.021875
IMG_20180714_102644.jpg,1,0.011111111111111112,0.24635416666666668,0.022222222222222223,0.051041666666666666
IMG_20180714_102644.jpg,1,0.041666666666666664,0.25,0.025,0.06041666666666667
IMG_20180714_102644.jpg,1,0.49236111111111114,0.17760416666666667,0.05138888888888889,0.036458333333333336
IMG_20180714_102644.jpg,1,0.5305555555555556,0.2015625,0.030555555555555555,0.06770833333333333
IMG_20180714_102644.jpg,1,0.4583333333333333,0.21354166666666666,0.09166666666666666,0.035416666666666666
IMG_20180714_102644.jpg,1,0.7347222222222223,0.18125,0.05277777777777778,0.07291666666666667
IMG_20180714_102644.jpg,1,0.8076388888888889,0.29010416666666666,0.07361111111111111,0.021875
IMG_20180714_102644.jpg,1,0.9430555555555555,0.20625,0.016666666666666666,0.06458333333333334
IMG_20180714_102644.jpg,1,0.7048611111111112,0.2552083333333333,0.10972222222222222,0.03125
IMG_20180714_102644.jpg,1,0.2076388888888889,0.28020833333333334,0.043055555555555555,0.05416666666666667
IMG_20180714_102644.jpg,1,0.4722222222222222,0.28958333333333336,0.08888888888888889,0.035416666666666666
IMG_20180714_102644.jpg,1,0.6694444444444444,0.29322916666666665,0.1638888888888889,0.023958333333333335
IMG_20180714_102644.jpg,1,0.5520833333333334,0.2520833333333333,0.19305555555555556,0.0375
IMG_20180714_102644.jpg,1,0.2048611111111111,0.21666666666666667,0.05694444444444444,0.03125
IMG_20100101_030622.jpg,1,0.48541666666666666,0.7791666666666667,0.5069444444444444,0.375
IMG_20180714_104443.jpg,1,0.6409722222222223,0.44947916666666665,0.2375,0.07604166666666666
IMG_20180714_104443.jpg,1,0.07430555555555556,0.48854166666666665,0.14583333333333334,0.06875
IMG_20180714_104443.jpg,1,0.3861111111111111,0.5088541666666667,0.15833333333333333,0.059375
IMG_20180714_104443.jpg,1,0.44027777777777777,0.3958333333333333,0.07777777777777778,0.04375
IMG_20180714_104443.jpg,1,0.8416666666666667,0.4744791666666667,0.09166666666666666,0.07604166666666666
IMG_20100101_022131.jpg,1,0.475,0.25052083333333336,0.8027777777777778,0.440625
IMG_20180714_102623.jpg,1,0.5708333333333333,0.29375,0.17222222222222222,0.05416666666666667
IMG_20180714_102623.jpg,1,0.7548611111111111,0.303125,0.05416666666666667,0.041666666666666664
IMG_20180714_102623.jpg,1,0.3861111111111111,0.2953125,0.058333333333333334,0.021875
IMG_20180714_102623.jpg,1,0.3729166666666667,0.27395833333333336,0.04861111111111111,0.020833333333333332
IMG_20180714_102623.jpg,1,0.04791666666666667,0.26145833333333335,0.09583333333333334,0.020833333333333332
IMG_20180714_103206.jpg,1,0.07013888888888889,0.415625,0.0375,0.04375
IMG_20180714_103206.jpg,1,0.24583333333333332,0.37864583333333335,0.16944444444444445,0.06354166666666666
IMG_20180714_103206.jpg,1,0.2423611111111111,0.4234375,0.19027777777777777,0.06979166666666667
IMG_20180714_103206.jpg,1,0.22847222222222222,0.465625,0.13472222222222222,0.05416666666666667
IMG_20180714_103206.jpg,1,0.2,0.5010416666666667,0.08333333333333333,0.03125
IMG_20180714_103206.jpg,1,0.47152777777777777,0.471875,0.36527777777777776,0.06666666666666667
IMG_20180714_103206.jpg,1,0.5270833333333333,0.5104166666666666,0.17083333333333334,0.08125
IMG_20180714_103206.jpg,1,0.41597222222222224,0.5375,0.26805555555555555,0.05625
IMG_20180714_103206.jpg,1,0.5173611111111112,0.6296875,0.17083333333333334,0.06354166666666666
IMG_20180714_103206.jpg,1,0.7944444444444444,0.653125,0.12222222222222222,0.07916666666666666
IMG_20180714_103206.jpg,1,0.36041666666666666,0.5,0.1486111111111111,0.052083333333333336
IMG_20180714_103206.jpg,1,0.30833333333333335,0.6057291666666667,0.125,0.057291666666666664
IMG_20180714_103206.jpg,1,0.5020833333333333,0.5734375,0.6458333333333334,0.08229166666666667
IMG_20180714_103206.jpg,1,0.9430555555555555,0.453125,0.11388888888888889,0.052083333333333336
IMG_20180714_103206.jpg,1,0.9520833333333333,0.5291666666666667,0.09583333333333334,0.09375
IMG_20180714_103206.jpg,1,0.9666666666666667,0.5828125,0.06666666666666667,0.034375
IMG_20180714_103206.jpg,1,0.9423611111111111,0.6130208333333333,0.10972222222222222,0.036458333333333336
IMG_20180714_103206.jpg,1,0.9041666666666667,0.6671875,0.11944444444444445,0.08645833333333333
IMG_20180714_102521.jpg,1,0.8583333333333333,0.25416666666666665,0.2833333333333333,0.45625
IMG_20180714_102521.jpg,1,0.5868055555555556,0.05572916666666667,0.07916666666666666,0.06979166666666667
IMG_20180714_102521.jpg,1,0.5625,0.27395833333333336,0.09166666666666666,0.37083333333333335
IMG_20180714_102521.jpg,1,0.5486111111111112,0.5177083333333333,0.075,0.11041666666666666
IMG_20180714_102521.jpg,1,0.6284722222222222,0.5833333333333334,0.07361111111111111,0.10416666666666667
IMG_20180714_102521.jpg,1,0.7493055555555556,0.7140625,0.12083333333333333,0.14479166666666668
IMG_20180714_102521.jpg,1,0.90625,0.8755208333333333,0.1875,0.24895833333333334
IMG_20180714_102521.jpg,1,0.49930555555555556,0.28072916666666664,0.043055555555555555,0.24895833333333334
IMG_20180714_102521.jpg,1,0.017361111111111112,0.20885416666666667,0.034722222222222224,0.06354166666666666
IMG_20180714_102521.jpg,1,0.06944444444444445,0.23854166666666668,0.03888888888888889,0.05
IMG_20180714_102521.jpg,1,0.06666666666666667,0.1671875,0.041666666666666664,0.015625
IMG_20180714_102521.jpg,1,0.06527777777777778,0.19947916666666668,0.041666666666666664,0.017708333333333333
IMG_20180714_102521.jpg,1,0.09930555555555555,0.15052083333333333,0.034722222222222224,0.03229166666666667
